lifted_rel_path	proposed_target_rel_path	basename	candidate_count	candidate_paths	size_bytes	sha256
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_16.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_16.md	chapter_16.md	0		59269	1e4a4b1582da282e0a4100f0a52e7895bc9216e001a5b15bdd88af5bd63146d8
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_17.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_17.md	chapter_17.md	0		64152	026be4c6ce56f88dd6015c6a1b74c82baf702c2ad52e3a19aa1bd4571926c4fb
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_18.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_18.md	chapter_18.md	0		45051	606499b06624b0c2294af4ffd05f3fbaeb820adbf587e46e1c641d9c83d6114c
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_19.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_19.md	chapter_19.md	0		29270	5078bbc758684494171676f30d97bdd2feeb6ab7a3e77624413b3b8ef56b483b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_20.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_20.md	chapter_20.md	0		30757	03ea47c459ff4c0315ba6e3292dc46ca99676a731113fd9ef244a50368eee844
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_21.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_21.md	chapter_21.md	0		7526	cdac1fcc5712d131f603cf37de5361e26da199b6f12bb3889b173ffcfcaef586
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_22.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/chapter_22.md	chapter_22.md	0		42397	2e820560bea4d7d1a2340179d48f9390a24e747d755500a7d3946ccf9eb0ebd0
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_01_微观结构_交易所_HFT/01_F2_cutpack_v2_final/compliance_report_r1.json	10_source_library_archive/mirror_kimi_inbox/GROUP_01_微观结构_交易所_HFT/01_F2_cutpack_v2_final/compliance_report_r1.json	compliance_report_r1.json	0		5403	9842381bb1f509e71bdba51c19fd2ff642d005d9693f803bb32efccf3209c9c4
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/contents.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/contents.md	contents.md	0		13838	4836750048f111dbfde5c9797e6e80e2cdbebe4fa96c48c324e8159e007b45b7
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/copyright.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/copyright.md	copyright.md	0		4114	e178a9c74d452426595d7cf38ae4cb3a195efaf2a998ce516642370eaeef4872
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/cover.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/cover.md	cover.md	0		336	212ee0f282115581ecfef9d105c53739df466ef67892a9c97c7ad307efacba7e
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/foreword.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/foreword.md	foreword.md	0		3113	449fcbd3be7d10b95848335d2b391916987432cbb1b80172fc8097f677ffc69e
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/front_matter.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/Active_Portfolio_Management/front_matter.md	front_matter.md	0		14257	3d0c36ee34a3976280775a095c067bc4a8becb19b5fcaeff807b76e3173ffcc6
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/gate：可买“世界杯”“美股”的全能平台.jpg	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/gate：可买“世界杯”“美股”的全能平台.jpg	gate：可买“世界杯”“美股”的全能平台.jpg	0		1080731	bb67830abfbd830429931ff98de3a8dc3b61bd63dee483ebe0ef2f4e0d7b51e9
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/glossary.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/glossary.md	glossary.md	0		23495	58150ba8e491552cd668add605cfe1552dc20dd9509e19d736e60058e7f57473
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/indexa.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/indexa.md	indexa.md	0		56673	ce44f4fe0bb0149b1d4c089ba078192569c59d62e6bcebbcae3550474317b733
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/nav.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/nav.md	nav.md	0		16313	857687585d5649e555d1fc5cf0f8bb0462c0953f9c7ef8b318f86e58e81603d2
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part01.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part01.md	part01.md	0		2729	614d494a2fb18d1aa271912b710c4659bc24a023e89aee8d36f9c7242c45db82
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part02.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part02.md	part02.md	0		1919	87d3d8834e37b82beafdb5d2150d8cc8de76345fb393e3e9c305174f0448025b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part03.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part03.md	part03.md	0		2377	81193de8893826319f1ee181e6e1119cb2359052a662ae9c8fadc3334b18888a
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part04.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part04.md	part04.md	0		1403	4afc82aa9240710692f748b575f10dcd4e0af7f65544fe9f483ca2f99d50bd64
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part05.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/part05.md	part05.md	0		2182	83f0171db65eee34b5dc24f6c64513e4df36c2a42342db267cb19bf720bd1d83
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_0_front.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_0_front.md	part_0_front.md	0		4335	0e82f12793c84ec2f50025b316e1f6dd294b542de9fd58b018e4f8dd7d7fbe31
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_1.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_1.md	part_1.md	0		98271	aeceb424d51493fefa000b6e1f9f8a5836830ae8a4c68e199a8b373e1b3104e8
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_2.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_2.md	part_2.md	0		66700	479b90023d2659567d977cac1b249c3178e811b8edc0e30cfed34fbe734ed224
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_3.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_3.md	part_3.md	0		67674	ee0f26249b6c3d93792ba5f438561f0284a993e29ec08da5486ca495248fd634
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_4.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_4.md	part_4.md	0		54632	f9ab222efb84e81604123aa97a3ecb247e741221e7cd0bcc89fe088a69fc2ec9
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_5_back.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/上市公司财报分析与股票估值/part_5_back.md	part_5_back.md	0		1268	df6a7ab0b17c28e36b72239f8375b0e707506bec5521db864dba232ed491e3f4
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/preface01.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/preface01.md	preface01.md	0		9299	c043c56e5089d04446565e7c09bfd0b0950ea9caddb34436f238b2a36e240f40
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/preface02.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/preface02.md	preface02.md	0		7700	2c2dea8c3a4427fea51771798c19805e95b241540ef1f33b460dae35e8f81346
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/title.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/5073_Quantitative_Equity_Portfolio_Management/title.md	title.md	0		336	3b154927fa676cde1bd96dcf459e1ecbbcc4a350bbc489a26e6999160e6d7133
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v39/03_券商研报/03_机器学习/【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v39/03_券商研报/03_机器学习/【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf.pdf	【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf.pdf	0		14658881	01d7d3dbaf34ab234c8a4b0549af5d4f1c5dd12d8026ea5d50d3f9a0be03c331
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/04.朱玄《集合竞价培训课》共2集/【朱玄】集合竞价异动.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/04.朱玄《集合竞价培训课》共2集/【朱玄】集合竞价异动.mp4_导出.md	【朱玄】集合竞价异动.mp4_导出.md	0		152501	0f5b5f10727e1d172a3e69d3f62b0e5008d043c31578f05e2efa58ba60dfcda3
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/04.朱玄《集合竞价培训课》共2集/【朱玄】集合竞价抓涨停.avi_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/04.朱玄《集合竞价培训课》共2集/【朱玄】集合竞价抓涨停.avi_导出.md	【朱玄】集合竞价抓涨停.avi_导出.md	0		73608	176dbe6130c5dbbe2c2fabeff9125fda5bbace6535a7704b8e4aa4eed16494dd
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/04.朱玄《集合竞价培训课》共2集/【朱玄】集合竞价抓涨停.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/04.朱玄《集合竞价培训课》共2集/【朱玄】集合竞价抓涨停.pdf	【朱玄】集合竞价抓涨停.pdf	0		2715924	02cc806616c8e08d391801679ed91eb8c67a2cff8619ad80cdb0eb10f65bcadf
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/01_集合竞价教程/11.百家争鸣《集合竞价视频》共10集/一剑封板《对集合竞价的理解》.mp4_导出.md	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/01_集合竞价教程/11.百家争鸣《集合竞价视频》共10集/一剑封板《对集合竞价的理解》.mp4_导出.md	一剑封板《对集合竞价的理解》.mp4_导出.md	0		26349	6c37736ab730d94baf4b8b8dd2ebeda6c174e8e9e0b1b85193d2e06ad412ec23
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/01_高频微观/中信因子深度研究系列10：买卖报单流动性因子构建.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/01_高频微观/中信因子深度研究系列10：买卖报单流动性因子构建.pdf	中信因子深度研究系列10：买卖报单流动性因子构建.pdf	0		1353510	6d2d653bbf88aa64e181c188d35cccc60f4d6028c1f2dd25694071d830a64b2b
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/01_高频微观/中信因子深度研究系列11：高频订单失衡及价差因子.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/01_高频微观/中信因子深度研究系列11：高频订单失衡及价差因子.pdf	中信因子深度研究系列11：高频订单失衡及价差因子.pdf	0		1972479	5ef4d013ac6e27bfd8ad3b0938314e10caa5c879e97cc0a7b4f2cbac43c8bcca
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	0		2513366	5b9b2971ecf2e5d176cd4328472aaf11c6c2c6d189350e90184206565066fa1d
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v6/03_券商研报/04_多因子/中信因子深度研究系列13：分析师预期调整事件增强选股策略全攻略.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v6/03_券商研报/04_多因子/中信因子深度研究系列13：分析师预期调整事件增强选股策略全攻略.pdf	中信因子深度研究系列13：分析师预期调整事件增强选股策略全攻略.pdf	0		4739416	432365ff6650e77c0cbc0a6625cbc091e810a380b1f85f1ed120791cf98298ca
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v7/03_券商研报/04_多因子/中信因子深度研究系列14：券商金股组合深度解析及分析师因子再增强.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v7/03_券商研报/04_多因子/中信因子深度研究系列14：券商金股组合深度解析及分析师因子再增强.pdf	中信因子深度研究系列14：券商金股组合深度解析及分析师因子再增强.pdf	0		3917268	8420162950966d7de5348c7cb1611a002f3076186b1ee0871c477a67ebfa9d94
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v5/03_券商研报/04_多因子/中信因子深度研究系列1：特质波动率纯因子组合在A股的实证与研究.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v5/03_券商研报/04_多因子/中信因子深度研究系列1：特质波动率纯因子组合在A股的实证与研究.pdf	中信因子深度研究系列1：特质波动率纯因子组合在A股的实证与研究.pdf	0		1544991	b4a89b481293b596dcdf9b60aaf70a809665a607da4f4c347d2406a261ebe3e9
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v4/03_券商研报/04_多因子/中信因子深度研究系列2：宏观变量控制下的有效因子轮动.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v4/03_券商研报/04_多因子/中信因子深度研究系列2：宏观变量控制下的有效因子轮动.pdf	中信因子深度研究系列2：宏观变量控制下的有效因子轮动.pdf	0		1827431	9fb8a7c1de2e1320fbb9bd5555d95b1b42efd67c2d13fd9e52c51928f281654f
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v3/03_券商研报/04_多因子/中信因子深度研究系列3：Barra风险模型介绍及与中信建投选股体系的比较.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v3/03_券商研报/04_多因子/中信因子深度研究系列3：Barra风险模型介绍及与中信建投选股体系的比较.pdf	中信因子深度研究系列3：Barra风险模型介绍及与中信建投选股体系的比较.pdf	0		2621173	c3f13a64294e5d158551c692084ad255d9b54411b17ad76bec627cc1b6287931
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v12/03_券商研报/04_多因子/中信因子深度研究系列4：市值因子择时.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v12/03_券商研报/04_多因子/中信因子深度研究系列4：市值因子择时.pdf	中信因子深度研究系列4：市值因子择时.pdf	0		8619004	8f4d71b71357452540669ad33b922eace5597b71da8d87a038858b453434b812
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v3/03_券商研报/04_多因子/中信因子深度研究系列5：因子衰减在多因子选股中的应用.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v3/03_券商研报/04_多因子/中信因子深度研究系列5：因子衰减在多因子选股中的应用.pdf	中信因子深度研究系列5：因子衰减在多因子选股中的应用.pdf	0		1125018	c6ce0d9550598ed618c8f97f0add64cb29bd8ba6e1912d85e383c14b15975119
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v4/03_券商研报/04_多因子/中信因子深度研究系列6：一致预期因子体系搭建.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v4/03_券商研报/04_多因子/中信因子深度研究系列6：一致预期因子体系搭建.pdf	中信因子深度研究系列6：一致预期因子体系搭建.pdf	0		1925265	1427d20e94070f728b397089a78f7cebdacf3f25aadca1eff0e3ddd2178deb71
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v8/03_券商研报/04_多因子/中信因子深度研究系列7：分析师预期修正动量效应选股策略.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v8/03_券商研报/04_多因子/中信因子深度研究系列7：分析师预期修正动量效应选股策略.pdf	中信因子深度研究系列7：分析师预期修正动量效应选股策略.pdf	0		1885669	22b192e7afa9a042516c8237f41999d675073851f4b81f4aacf9a9f3c00ae609
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v14/03_券商研报/04_多因子/中信因子深度研究系列8：分析师超预期因子选股策略.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v14/03_券商研报/04_多因子/中信因子深度研究系列8：分析师超预期因子选股策略.pdf	中信因子深度研究系列8：分析师超预期因子选股策略.pdf	0		1407440	5864b331a7a5fdf358e396af15dfdf679d02d39e206c97757b2c5c4746c193f3
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列9：高频量价选股因子初探.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列9：高频量价选股因子初探.pdf	中信因子深度研究系列9：高频量价选股因子初探.pdf	0		1265115	b4919697d8e32f840c3f079c1cff8f216ec2e81b71b89e890778e8824da743fe
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/事件驱动策略系列/事件驱动策略之十——如何刻画股票热度以及寻找“潜在热门股”.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/事件驱动策略系列/事件驱动策略之十——如何刻画股票热度以及寻找“潜在热门股”.pdf	事件驱动策略之十——如何刻画股票热度以及寻找“潜在热门股”.pdf	0		813737	d1c9dd08601c5192b89db3030ab669f5c480fb6d108075187ff510088dc286bc
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/利用分析师盈利预测数据挖掘投资机会.pdf	10_source_library_archive/mirror_kimi_inbox/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/利用分析师盈利预测数据挖掘投资机会.pdf	利用分析师盈利预测数据挖掘投资机会.pdf	0		1143944	dc8b87faf6863be60131ec234af3f27201be49ba549873bd5b77d5bfa1bce71e
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/财务报表分析与股票估值_郭永清/前言_财报分析_知行合一_学以致用.md	10_source_library_archive/mirror_kimi_inbox/GROUP_10_A5_财报_估值_组合管理/01_A5_cutpack_v1_final/财务报表分析与股票估值_郭永清/前言_财报分析_知行合一_学以致用.md	前言_财报分析_知行合一_学以致用.md	0		34557	2ba51892f429142e4a22eb5db966185ad9e27e4465491fb1aa457e44705ed8c5
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v8/03_券商研报/03_机器学习/华泰人工智能系列10：宏观周期指标应用于随机森林选股.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v8/03_券商研报/03_机器学习/华泰人工智能系列10：宏观周期指标应用于随机森林选股.pdf	华泰人工智能系列10：宏观周期指标应用于随机森林选股.pdf	0		1771596	0f7bbeb85277f9dc12bc29340df3fbe1f006eae6d7f9be1a5299729e74d82200
10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v8/03_券商研报/03_机器学习/华泰人工智能系列11：人工智能选股stacking集成学习.pdf	10_source_library_archive/mirror_kimi_inbox/S_BUCKET__staging/03_券商研报/representatives_v8/03_券商研报/03_机器学习/华泰人工智能系列11：人工智能选股stacking集成学习.pdf	华泰人工智能系列11：人工智能选股stacking集成学习.pdf	0		2532689	97337fc284f119093cb8dfda811c52364702dc9a0e78760b2ff1de8b8964e417
