batch_id	src_path	md_path	encoding	cluster_id	cluster_name
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\80 向导式 价值分析(一),成功避开股灾,大盘震荡跌时小涨.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\80 向导式 价值分析(一),成功避开股灾,大盘震荡跌时小涨.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\81 申万行业轮动策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-03_行业_ETF_轮动_指数增强\81 申万行业轮动策略.md	gb18030	TX-03	行业/ETF/轮动/指数增强
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\82 次新+小市值+KAMA择时 轮动.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-03_行业_ETF_轮动_指数增强\82 次新+小市值+KAMA择时 轮动.md	gb18030	TX-03	行业/ETF/轮动/指数增强
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\83 沪深300ETF-1060双均线.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-03_行业_ETF_轮动_指数增强\83 沪深300ETF-1060双均线.md	gb18030	TX-03	行业/ETF/轮动/指数增强
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\84 投资策略说明.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\84 投资策略说明.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\85 【第一次玩】我就是要买便宜股系列.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\85 【第一次玩】我就是要买便宜股系列.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\86 5日线穿十日线策略（供初学）.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\86 5日线穿十日线策略（供初学）.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\87 选股策略说明——张燕兰 16318320.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\87 选股策略说明——张燕兰 16318320.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\88 一位小白编辑的多因子选股策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\88 一位小白编辑的多因子选股策略.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\89 test1：简单的多均线择时.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\89 test1：简单的多均线择时.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\90 MA均线金叉买入，死叉卖出.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-01_择时_指标_大盘信号\90 MA均线金叉买入，死叉卖出.md	gb18030	TX-01	择时/指标/大盘信号
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\91 Stoch（KDJ）——大盘择时.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-01_择时_指标_大盘信号\91 Stoch（KDJ）——大盘择时.md	gb18030	TX-01	择时/指标/大盘信号
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\92 多因子选股策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-02_因子_价值_财务_ML\92 多因子选股策略.md	gb18030	TX-02	因子/价值/财务/机器学习
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\93 RSRS——大盘择时.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-01_择时_指标_大盘信号\93 RSRS——大盘择时.md	gb18030	TX-01	择时/指标/大盘信号
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\94 PE和PB策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-02_因子_价值_财务_ML\94 PE和PB策略.md	gb18030	TX-02	因子/价值/财务/机器学习
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\95 资金流策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-06_资金流_事件驱动\95 资金流策略.md	gb18030	TX-06	资金流/事件驱动/公告类
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\96 沪港两地上市的银行股翻倍策略报告.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\96 沪港两地上市的银行股翻倍策略报告.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\97 银行翻倍策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\97 银行翻倍策略.md	gb18030	TX-07	杂项/练习/向导/待筛
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\98 机器学习SVM用法示例策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-02_因子_价值_财务_ML\98 机器学习SVM用法示例策略.md	gb18030	TX-02	因子/价值/财务/机器学习
20260615_txt_to_md_0666ebd8ac	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究__SOURCE_RAW\新的参考书\《Python股票量化交易从入门到实践》完整版\1.量化策略代码(99份)（赠品）\99 一个中信证券的向导策略.txt	12_tooling_runtime_archive\batch_09_legacy_analysis_migration__20260707\lifted_trading_analysis\10_来源库_SOURCE_LIBRARY\01_Kimi拆书待入库\GROUP_08_A股量化_数据研究\05_txt源码_md归档\TX-07_杂项_练习_待筛\99 一个中信证券的向导策略.md	gb18030	TX-07	杂项/练习/向导/待筛
